epoch,accuracy,loss,val_accuracy,val_loss
0,0.39750245,2.215797229237486,0.46327224373817444,1.8267680406570435
1,0.47123963,1.829861237681293,0.48576289415359497,1.7009925842285156
2,0.48510548,1.774547410374857,0.49454307556152344,1.7515076398849487
3,0.4918775,1.7486911657137385,0.49932247400283813,1.6858826875686646
4,0.49599877,1.7324325003084393,0.5028764009475708,1.6433168649673462
5,0.49919325,1.7212970048292433,0.5051645636558533,1.703633427619934
6,0.50141585,1.712336098480558,0.5062325596809387,1.7255656719207764
7,0.50338054,1.7052384795812523,0.5082095861434937,1.649795413017273
8,0.50492465,1.6996378906693388,0.5100049376487732,1.6465882062911987
9,0.50628674,1.6940483550031626,0.5110772848129272,1.7196699380874634
10,0.5073023,1.6897165432307477,0.5119757652282715,1.608163833618164
11,0.5080448,1.6858046207939816,0.5122729539871216,1.6082072257995605
12,0.50906235,1.682201149197847,0.5133859515190125,1.6573116779327393
13,0.5098933,1.6789053115421515,0.5135031342506409,1.6875793933868408
14,0.51071084,1.6761521299434454,0.514417827129364,1.6609992980957031
15,0.51123136,1.6733384018059563,0.5146390199661255,1.6372621059417725
16,0.5119249,1.670868543373675,0.5148378014564514,1.6033825874328613
17,0.5124201,1.6686586521391817,0.5155897736549377,1.737854242324829
18,0.5129865,1.6660819379828042,0.5161838531494141,1.6265312433242798
19,0.51336956,1.664037653950453,0.5166947245597839,1.6804559230804443
20,0.51384515,1.661823595323789,0.5168910622596741,1.6555477380752563
21,0.514463,1.6602229828378827,0.5178942680358887,1.6892861127853394
22,0.51468426,1.6585453759628845,0.5181280970573425,1.6629178524017334
23,0.5152874,1.656439607926883,0.5185351967811584,1.6365852355957031
24,0.51553625,1.65462122346116,0.5180848836898804,1.6094355583190918
25,0.51599365,1.6534494540591003,0.5188527703285217,1.737403154373169
26,0.51623833,1.6514854588419137,0.5184046626091003,1.5229198932647705
27,0.5167173,1.6498263489404599,0.5197924375534058,1.6533782482147217
28,0.51697665,1.6483494369129077,0.5193251967430115,1.590665340423584
29,0.51728433,1.6471426954486155,0.5196735262870789,1.579585075378418
30,0.5174858,1.6460578536308088,0.5193457007408142,1.6083942651748657
31,0.5179321,1.6447528928598696,0.5197014808654785,1.6371062994003296
32,0.51800704,1.6436930615404208,0.5195324420928955,1.6466646194458008
33,0.5183475,1.6426984237484945,0.5208480358123779,1.5723429918289185
34,0.518486,1.6418231228614106,0.5197872519493103,1.6388436555862427
35,0.5187962,1.6408775336386372,0.5211291909217834,1.6402020454406738
36,0.51898575,1.6401921376929254,0.5208640694618225,1.6968319416046143
37,0.5190097,1.639354210296369,0.5210217237472534,1.6081507205963135
38,0.5192034,1.6386855008329801,0.5217550992965698,1.6001675128936768
39,0.51952773,1.6382318924107087,0.521664023399353,1.6374200582504272
40,0.51957226,1.6375866645239425,0.5217533111572266,1.6144965887069702
41,0.5198844,1.6368586841672332,0.5220598578453064,1.6055587530136108
42,0.52020234,1.6360401170222552,0.521950900554657,1.6649489402770996
43,0.52023095,1.6358665968836363,0.5222797393798828,1.5895161628723145
44,0.5205327,1.6353534279069009,0.5220115780830383,1.5771675109863281
45,0.5204677,1.6347204647472378,0.521944522857666,1.5859862565994263
46,0.5204802,1.6343020805193436,0.5217023491859436,1.6071360111236572
47,0.52083385,1.633670903416217,0.5222718119621277,1.6546835899353027
48,0.52091974,1.6334172588865616,0.5219508409500122,1.7166601419448853
49,0.52091044,1.6333631649521274,0.5225973725318909,1.6695849895477295
50,0.52111834,1.6328812066693594,0.5220669507980347,1.6286197900772095
51,0.5214858,1.6322110161771757,0.5220959186553955,1.5292869806289673
52,0.5213693,1.6320628830588682,0.5220682621002197,1.6518447399139404
53,0.52149993,1.631944122157179,0.5226703882217407,1.6126501560211182
54,0.5213905,1.6313880077404097,0.5224434733390808,1.6506264209747314
55,0.5216762,1.631407341589926,0.5224035382270813,1.7099623680114746
56,0.5216225,1.630811621980944,0.5222387313842773,1.597550630569458
57,0.5218454,1.6304275902118472,0.5227203369140625,1.6578367948532104
58,0.52187985,1.6303067548578434,0.5220299363136292,1.6184598207473755
59,0.5220074,1.629987213105994,0.5220909714698792,1.5919840335845947
60,0.5221239,1.6298522489876006,0.5217869281768799,1.588105320930481
61,0.5221548,1.6294624552145127,0.5221456289291382,1.6347695589065552
62,0.52229106,1.6292959756836736,0.5217336416244507,1.6141128540039062
63,0.52218956,1.6292795111854297,0.5222788453102112,1.631983757019043
64,0.5224655,1.628486694891316,0.5218026041984558,1.548039436340332
65,0.5224591,1.6287256400691617,0.5224938988685608,1.5795382261276245
66,0.522517,1.6287539050652642,0.5224612951278687,1.6480793952941895
67,0.52243626,1.6287973743932718,0.5225693583488464,1.7131462097167969
68,0.52258223,1.6283347786220255,0.5226837396621704,1.5755608081817627
69,0.5225925,1.6278942643551066,0.5233066082000732,1.6305222511291504
70,0.52280176,1.6278154344549771,0.5223876237869263,1.668188214302063
71,0.52281773,1.6276701025143152,0.5228925347328186,1.5736933946609497
72,0.52271396,1.6277884025654226,0.5220544934272766,1.5732781887054443
73,0.52301234,1.6269669269466707,0.5228251814842224,1.609188199043274
74,0.52293885,1.627150896812174,0.5229552984237671,1.6122575998306274
75,0.5229949,1.6275313748831426,0.5233413577079773,1.6205567121505737
76,0.5230519,1.6270379319776953,0.5231934189796448,1.6019036769866943
77,0.5230845,1.6270008254029575,0.5231564044952393,1.6545809507369995
78,0.5230794,1.6271968702648616,0.5236586928367615,1.6196309328079224
79,0.5232797,1.6267480864136563,0.5236387848854065,1.545639157295227
80,0.52324414,1.626796019078245,0.5237695574760437,1.5850584506988525
81,0.5232595,1.6266333509081148,0.5240798592567444,1.6014596223831177
82,0.52306896,1.6264581106433404,0.5238059163093567,1.6532241106033325
83,0.5231051,1.6268337850910954,0.523945152759552,1.5645321607589722
84,0.523388,1.6264911869136502,0.5232344269752502,1.5866870880126953
85,0.52337444,1.6263577227413677,0.5244879126548767,1.6188647747039795
86,0.52334964,1.6259998415514323,0.5240894556045532,1.6165971755981445
87,0.5234779,1.626030616705748,0.524272620677948,1.6381808519363403
88,0.5234364,1.626071088060272,0.5239076018333435,1.6747775077819824
89,0.5232694,1.6261950925663085,0.5245624780654907,1.6986806392669678
90,0.523602,1.6259443235056714,0.5238105654716492,1.560511589050293
91,0.52347666,1.6258062555209651,0.5243781208992004,1.5860495567321777
92,0.52346396,1.6258803106951007,0.5241166353225708,1.7119981050491333
93,0.5235566,1.6258047627038759,0.5245608687400818,1.6678916215896606
94,0.52356917,1.6255494758553084,0.5245246291160583,1.613153338432312
95,0.5235623,1.6256119685182124,0.5247343182563782,1.5616475343704224
96,0.52374643,1.6254711676521763,0.5242255330085754,1.6654106378555298
97,0.5237655,1.6254843378027524,0.5247526168823242,1.6191807985305786
98,0.52387404,1.6254286132425981,0.5243350267410278,1.6217787265777588
99,0.52392256,1.6253705565239902,0.5241544842720032,1.5828208923339844
100,0.5238578,1.625178453457753,0.5245429873466492,1.708931565284729
101,0.5237889,1.625233233600429,0.5247879028320312,1.6359069347381592
102,0.523837,1.6253966238054003,0.5242276191711426,1.6580941677093506
103,0.5237886,1.6252774857124137,0.5246456861495972,1.6094523668289185
104,0.52389085,1.6253990676121703,0.5245845913887024,1.6021227836608887
105,0.52409154,1.6254450329811865,0.5248372554779053,1.6774235963821411
