loss,reg_loss,accuracy
5.4523844718933105,1.393562912940979,0.17031250894069672
5.3696160316467285,1.386662483215332,0.17578125
5.323566436767578,1.379615306854248,0.17890624701976776
5.436084747314453,1.3724567890167236,0.1640625
5.3401031494140625,1.3651739358901978,0.171875
5.269270420074463,1.3578503131866455,0.1796875
5.2259979248046875,1.3504685163497925,0.17734375596046448
5.373074054718018,1.343010663986206,0.18515625596046448
5.2874908447265625,1.335465669631958,0.18828125298023224
5.253687858581543,1.3278450965881348,0.20234374701976776
5.453192234039307,1.3201745748519897,0.18906250596046448
5.424600601196289,1.312443494796753,0.21562500298023224
5.378323554992676,1.3046528100967407,0.21640625596046448
5.429207801818848,1.296800971031189,0.22500000894069672
5.270570278167725,1.288901448249817,0.21015624701976776
5.212762355804443,1.2809836864471436,0.22187499701976776
5.428663730621338,1.2730238437652588,0.19218750298023224
5.341949939727783,1.2651091814041138,0.19453124701976776
5.24573278427124,1.2571706771850586,0.19843749701976776
5.292016506195068,1.2492111921310425,0.1953125
5.4039835929870605,1.2412376403808594,0.20468750596046448
5.374154567718506,1.2332578897476196,0.20937500894069672
5.2160186767578125,1.2252651453018188,0.2109375
5.290140628814697,1.2172638177871704,0.2109375
5.338865756988525,1.2092573642730713,0.21015624701976776
5.463901042938232,1.2012473344802856,0.20000000298023224
5.277822971343994,1.1932272911071777,0.21718750894069672
5.297700881958008,1.1852350234985352,0.20078125596046448
5.156271934509277,1.177295207977295,0.22031250596046448
5.4199347496032715,1.1694083213806152,0.21015624701976776
5.213432788848877,1.1615320444107056,0.21250000596046448
5.207098484039307,1.1536911725997925,0.20390625298023224
5.257453441619873,1.145872950553894,0.20156250894069672
5.179365634918213,1.1380741596221924,0.21875
5.131855487823486,1.1303027868270874,0.21718750894069672
5.239438056945801,1.122565746307373,0.20781250298023224
5.239107131958008,1.1148535013198853,0.20468750596046448
5.334816932678223,1.1072163581848145,0.21406249701976776
5.314112186431885,1.0996261835098267,0.20546875894069672
5.194538593292236,1.092082142829895,0.21406249701976776
5.21336555480957,1.0846070051193237,0.2109375
5.376250743865967,1.077171802520752,0.19609375298023224
5.172443389892578,1.0697675943374634,0.21171875298023224
5.370579242706299,1.0623888969421387,0.22187499701976776
5.342223644256592,1.055088996887207,0.21328125894069672
5.300142765045166,1.0478273630142212,0.19453124701976776
5.325963973999023,1.0405904054641724,0.19375000894069672
5.089961528778076,1.0333904027938843,0.20468750596046448
5.377500057220459,1.026235580444336,0.18281249701976776
5.286728858947754,1.0191497802734375,0.21171875298023224
5.184004306793213,1.012095332145691,0.22968749701976776
5.291194915771484,1.0050746202468872,0.21015624701976776
5.189031600952148,0.9980811476707458,0.20937500894069672
5.279863357543945,0.9911212921142578,0.19765625894069672
5.303221225738525,0.984216570854187,0.203125
5.282015323638916,0.9779586791992188,0.20937500894069672
5.101478576660156,0.9718844294548035,0.20859375596046448
5.311265468597412,0.9659407734870911,0.21015624701976776
5.209427356719971,0.9600934386253357,0.21328125894069672
5.217989921569824,0.954317569732666,0.20781250298023224
5.3122878074646,0.9485892057418823,0.20546875894069672
5.25526762008667,0.9428763389587402,0.21718750894069672
5.2217817306518555,0.9371647238731384,0.20468750596046448
5.259061336517334,0.9314695000648499,0.21562500298023224
5.195891857147217,0.9257690906524658,0.20468750596046448
5.18722677230835,0.9200712442398071,0.20937500894069672
5.1566901206970215,0.9143664836883545,0.21406249701976776
5.358722686767578,0.9086790084838867,0.18906250596046448
5.141321659088135,0.9030017256736755,0.21015624701976776
5.237834930419922,0.8973332643508911,0.203125
5.062995910644531,0.8916683197021484,0.21484375
5.222414493560791,0.8860557675361633,0.21015624701976776
5.19611120223999,0.8804624676704407,0.21562500298023224
5.064774990081787,0.8748793005943298,0.23906250298023224
5.123392581939697,0.8693032264709473,0.22421875596046448
5.1535773277282715,0.8637340664863586,0.21796874701976776
5.099942207336426,0.8581748604774475,0.20703125
5.238383769989014,0.8526290059089661,0.21250000596046448
5.12542724609375,0.8470889329910278,0.21796874701976776
5.290881633758545,0.8415507674217224,0.20234374701976776
5.170848369598389,0.8360490202903748,0.21953125298023224
5.23620080947876,0.8305762410163879,0.2109375
5.122727870941162,0.8251173496246338,0.21562500298023224
5.047521114349365,0.8196757435798645,0.20859375596046448
5.05334997177124,0.8142717480659485,0.21796874701976776
5.149308204650879,0.8089077472686768,0.23125000298023224
5.075216770172119,0.8035980463027954,0.21562500298023224
5.0645341873168945,0.7983208894729614,0.22031250596046448
5.016793727874756,0.7930824160575867,0.21640625596046448
5.173602104187012,0.7878842353820801,0.20937500894069672
5.12599515914917,0.7827098369598389,0.22500000894069672
5.1791205406188965,0.7775989770889282,0.21562500298023224
5.287278652191162,0.7725464701652527,0.21640625596046448
5.246181011199951,0.7675427198410034,0.20468750596046448
5.024587154388428,0.7625734806060791,0.22500000894069672
5.057542324066162,0.7576318979263306,0.20937500894069672
5.112608432769775,0.7527157664299011,0.22500000894069672
5.04762077331543,0.7478156089782715,0.22968749701976776
4.96155309677124,0.7429342865943909,0.22031250596046448
5.102067947387695,0.7380790710449219,0.22109375894069672
5.086007595062256,0.7332358956336975,0.21250000596046448
5.082930088043213,0.7284107804298401,0.21718750894069672
5.108337879180908,0.7236276268959045,0.21953125298023224
5.046804904937744,0.7188750505447388,0.21484375
5.149899959564209,0.7141594290733337,0.21328125894069672
4.995476245880127,0.7094636559486389,0.21562500298023224
5.098903179168701,0.7047931551933289,0.22265625
5.138455867767334,0.7001696228981018,0.22421875596046448
5.038224697113037,0.6955872178077698,0.22343750298023224
5.055020332336426,0.6910605430603027,0.21796874701976776
4.981855869293213,0.6866536140441895,0.234375
5.165219306945801,0.6823262572288513,0.20078125596046448
4.959366321563721,0.6780481934547424,0.22578124701976776
5.096043109893799,0.6738206744194031,0.21562500298023224
4.947035312652588,0.6696232557296753,0.23281250894069672
5.081693172454834,0.6654490828514099,0.22187499701976776
4.942206859588623,0.6612898111343384,0.22890625894069672
5.184793949127197,0.657141387462616,0.20937500894069672
4.952905178070068,0.6529954075813293,0.21484375
5.101521968841553,0.6488531827926636,0.21875
5.126873016357422,0.6447094678878784,0.21718750894069672
5.05700159072876,0.6405940055847168,0.20624999701976776
4.964872360229492,0.6364989876747131,0.2265625
4.939233303070068,0.632438063621521,0.23281250894069672
5.126077175140381,0.6284054517745972,0.21718750894069672
4.846184730529785,0.6243998408317566,0.2265625
4.948211669921875,0.620415985584259,0.21953125298023224
4.955399513244629,0.6164530515670776,0.21875
4.844094753265381,0.6125578284263611,0.24687500298023224
4.926432132720947,0.608708381652832,0.23671875894069672
4.963238716125488,0.6048925518989563,0.23593750596046448
4.9156646728515625,0.6010940074920654,0.22187499701976776
5.057557582855225,0.5973131060600281,0.21640625596046448
4.925213813781738,0.5935419797897339,0.22109375894069672
5.088620185852051,0.5897852182388306,0.21953125298023224
4.923395156860352,0.5860350728034973,0.23125000298023224
4.957104682922363,0.5822910070419312,0.21796874701976776
4.874331951141357,0.5785518288612366,0.21640625596046448
5.001095294952393,0.5748150944709778,0.22421875596046448
4.892367362976074,0.5710760951042175,0.22578124701976776
4.95211124420166,0.5673367977142334,0.22578124701976776
5.083177089691162,0.5636037588119507,0.20781250298023224
4.916368007659912,0.5598959922790527,0.21328125894069672
5.010836124420166,0.5562158823013306,0.22265625
4.978158473968506,0.5525537729263306,0.22734375298023224
4.9763898849487305,0.5489139556884766,0.23671875894069672
4.807093143463135,0.5452900528907776,0.23046875
4.867289066314697,0.5416848063468933,0.24609375
4.808667182922363,0.5381424427032471,0.22890625894069672
4.977160453796387,0.5346426367759705,0.22812500596046448
5.075231075286865,0.531181275844574,0.21015624701976776
4.992196083068848,0.5277532935142517,0.21015624701976776
5.022257328033447,0.5243467688560486,0.21875
5.002920627593994,0.520958662033081,0.22812500596046448
5.011888027191162,0.5175825357437134,0.23125000298023224
4.958332061767578,0.5142190456390381,0.2109375
4.893510341644287,0.5108670592308044,0.2265625
4.953189373016357,0.5075334906578064,0.22734375298023224
5.1965227127075195,0.5042099952697754,0.22500000894069672
4.894977569580078,0.5009053945541382,0.23671875894069672
4.759643077850342,0.4976261556148529,0.23125000298023224
4.870336055755615,0.49437302350997925,0.22187499701976776
5.074098587036133,0.4911580979824066,0.21796874701976776
4.866700649261475,0.48796960711479187,0.23828125
4.982611179351807,0.48480793833732605,0.22578124701976776
5.085812091827393,0.48166659474372864,0.20156250894069672
4.910172939300537,0.4785544276237488,0.22578124701976776
4.826947212219238,0.4754663407802582,0.23203125596046448
5.005509376525879,0.4724108874797821,0.23828125
4.870710849761963,0.4693715572357178,0.22734375298023224
4.930063247680664,0.46635398268699646,0.21796874701976776
4.9338250160217285,0.4633578062057495,0.23203125596046448
4.863567352294922,0.46040305495262146,0.23593750596046448
4.993034839630127,0.4574732780456543,0.22812500596046448
5.094748497009277,0.4545586407184601,0.21796874701976776
4.877784252166748,0.4516545236110687,0.23125000298023224
4.804753303527832,0.4487736225128174,0.23281250894069672
4.747622489929199,0.44592294096946716,0.23828125
4.787204265594482,0.4431072771549225,0.22812500596046448
4.9116973876953125,0.4403308629989624,0.21953125298023224
4.7849273681640625,0.43760472536087036,0.234375
4.802664756774902,0.43492206931114197,0.2421875
4.804215908050537,0.4322705864906311,0.23359374701976776
4.81746244430542,0.42965036630630493,0.22734375298023224
4.795449733734131,0.4270574450492859,0.23281250894069672
4.767024517059326,0.4244886040687561,0.23203125596046448
4.714155673980713,0.4219346046447754,0.24062500894069672
4.675296783447266,0.4194047749042511,0.2421875
4.789357662200928,0.416890025138855,0.24843750894069672
4.858651638031006,0.41438183188438416,0.23749999701976776
4.982342720031738,0.41187962889671326,0.21796874701976776
4.786607265472412,0.40937185287475586,0.22968749701976776
4.807460308074951,0.4068814218044281,0.22421875596046448
4.800199031829834,0.4043968915939331,0.22968749701976776
4.668280124664307,0.40192660689353943,0.26875001192092896
4.779277801513672,0.39947348833084106,0.24296875298023224
4.906513214111328,0.3970302641391754,0.23281250894069672
4.7811598777771,0.3946002423763275,0.22812500596046448
4.709589004516602,0.3921782970428467,0.24843750894069672
4.824798107147217,0.38976165652275085,0.23984375596046448
4.810784816741943,0.3873532712459564,0.22734375298023224
5.04136848449707,0.384956032037735,0.22109375894069672
4.830578804016113,0.38255754113197327,0.22968749701976776
4.864931583404541,0.3801724910736084,0.23984375596046448
4.8597846031188965,0.37784504890441895,0.24296875298023224
4.702343940734863,0.3755684494972229,0.23671875894069672
4.760557651519775,0.37333565950393677,0.23593750596046448
4.927722454071045,0.3711332380771637,0.23281250894069672
4.753233432769775,0.3689554035663605,0.23203125596046448
4.729173183441162,0.36680224537849426,0.25390625
4.934552192687988,0.3646765649318695,0.2109375
4.831422328948975,0.3625756800174713,0.23125000298023224
4.816590309143066,0.3604889214038849,0.22500000894069672
4.5916032791137695,0.35841870307922363,0.23828125
4.76760196685791,0.3563653230667114,0.23828125
4.784879207611084,0.3543148934841156,0.24296875298023224
4.698081016540527,0.35226956009864807,0.24687500298023224
4.754601001739502,0.35024386644363403,0.23749999701976776
4.911248683929443,0.34823915362358093,0.22734375298023224
4.757023334503174,0.3462372422218323,0.2523437440395355
4.817702770233154,0.3442409336566925,0.23906250298023224
4.804164409637451,0.34225061535835266,0.22578124701976776
4.627180576324463,0.3402673602104187,0.22890625894069672
4.718019008636475,0.3382938802242279,0.23828125
4.641055583953857,0.3363471031188965,0.2523437440395355
4.750136852264404,0.3344094157218933,0.23359374701976776
4.906949520111084,0.3324841856956482,0.22578124701976776
4.715782165527344,0.3305649757385254,0.24687500298023224
4.668811798095703,0.32864776253700256,0.24687500298023224
4.592681407928467,0.3267807066440582,0.24765625596046448
4.623089790344238,0.32495832443237305,0.25859376788139343
4.883302211761475,0.32316145300865173,0.23749999701976776
4.806148052215576,0.3213801085948944,0.24609375
4.712001800537109,0.31961143016815186,0.2515625059604645
4.748101711273193,0.31784993410110474,0.24921874701976776
4.747917652130127,0.3160906136035919,0.25078126788139343
4.808515548706055,0.3143500089645386,0.23749999701976776
4.630757808685303,0.3126249313354492,0.26250001788139343
4.6863112449646,0.3109113276004791,0.2640624940395355
4.5360541343688965,0.309195339679718,0.27031251788139343
4.798277378082275,0.30750980973243713,0.25
4.437038421630859,0.30585649609565735,0.28828126192092896
4.557210445404053,0.30423301458358765,0.265625
4.751201152801514,0.30262652039527893,0.2515625059604645
4.669581890106201,0.3010219633579254,0.2718749940395355
4.717348575592041,0.2994205057621002,0.25390625
4.6452531814575195,0.2978169023990631,0.2523437440395355
4.501811981201172,0.29621970653533936,0.27656251192092896
4.644707679748535,0.2946338355541229,0.2578125
4.467343807220459,0.29305145144462585,0.265625
4.425069332122803,0.2914830148220062,0.296875
4.649526119232178,0.2899209260940552,0.2554687559604645
4.636538028717041,0.28836333751678467,0.25078126788139343
4.750035762786865,0.28680220246315,0.2523437440395355
4.776535511016846,0.2852417826652527,0.2554687559604645
4.751767158508301,0.28368791937828064,0.25703126192092896
4.632732391357422,0.28214457631111145,0.25859376788139343
4.600522518157959,0.280631959438324,0.2718749940395355
4.443772315979004,0.27914151549339294,0.29296875
4.683883190155029,0.27768200635910034,0.2632812559604645
4.637673854827881,0.27624067664146423,0.2632812559604645
4.596296310424805,0.2748112380504608,0.26171875
4.73633337020874,0.27341049909591675,0.2593750059604645
4.632275104522705,0.2720370292663574,0.2710937559604645
4.527167797088623,0.27068501710891724,0.2679687440395355
4.614752292633057,0.269347608089447,0.2734375
4.444666862487793,0.2680149972438812,0.2890625
4.607651710510254,0.26668697595596313,0.2578125
4.4195237159729,0.26535847783088684,0.2906250059604645
4.55343770980835,0.2640322148799896,0.2757812440395355
4.766063213348389,0.2627003490924835,0.25390625
4.753379821777344,0.26136913895606995,0.2523437440395355
4.659980297088623,0.2600404918193817,0.2750000059604645
4.708567142486572,0.25870946049690247,0.2562499940395355
4.509649753570557,0.25736987590789795,0.2874999940395355
4.65949010848999,0.2560321092605591,0.27656251192092896
4.816173076629639,0.2546918988227844,0.25312501192092896
4.5211262702941895,0.253344863653183,0.2789062559604645
4.4708757400512695,0.25199612975120544,0.2874999940395355
4.548146724700928,0.2506500780582428,0.27421876788139343
4.5059404373168945,0.2493114471435547,0.2906250059604645
4.403848171234131,0.2479785531759262,0.296875
4.563232421875,0.246647447347641,0.26484376192092896
4.636512756347656,0.24532006680965424,0.26484376192092896
4.509990215301514,0.24399876594543457,0.2914062440395355
4.590731143951416,0.2426813840866089,0.24933333694934845
