epoch,accuracy,loss,val_accuracy,val_loss
79,0.5175559,1.6724583179107133,0.5203186273574829,1.6243128776550293
80,0.5175472,1.671923334606045,0.5206839442253113,1.7542332410812378
81,0.5175944,1.6730813130969207,0.5205721259117126,1.6530755758285522
82,0.51760644,1.6723902809766564,0.5206702351570129,1.6068572998046875
83,0.51768005,1.6723280156093625,0.520241379737854,1.7515194416046143
84,0.5174056,1.6723066993481936,0.5206038951873779,1.6479692459106445
85,0.51757634,1.6730001323581065,0.5206812024116516,1.708528757095337
86,0.5178119,1.6727607036890744,0.5207301378250122,1.6616435050964355
87,0.51763725,1.6725629078217872,0.5204640626907349,1.6517330408096313
88,0.5177311,1.6738773192748986,0.5204617381095886,1.6337627172470093
89,0.51745737,1.6747685975953146,0.5204176902770996,1.6722869873046875
90,0.5176153,1.6748073938566046,0.5204912424087524,1.6080745458602905
91,0.5176365,1.6736337995010453,0.5205394625663757,1.7426478862762451
92,0.5173845,1.674255215663983,0.5206431746482849,1.6785255670547485
93,0.51746017,1.6746817611434517,0.5211220383644104,1.7210938930511475
94,0.5174036,1.6756141633030275,0.5209857225418091,1.5816519260406494
95,0.51762134,1.6745593151806524,0.5215002298355103,1.7960370779037476
96,0.51742595,1.6747755603834231,0.5217017531394958,1.6990010738372803
97,0.5175549,1.6746920454027578,0.5210975408554077,1.7279092073440552
98,0.51733804,1.6754487729634397,0.5209982395172119,1.6662358045578003
99,0.51756907,1.6754868826307168,0.5206989049911499,1.5909889936447144
100,0.51750386,1.6764030569474342,0.5210868120193481,1.667402982711792
101,0.5175052,1.6759584715381008,0.5211662650108337,1.6744933128356934
102,0.51752764,1.6766034047800167,0.5213255286216736,1.594860553741455
103,0.51775384,1.6759136781651518,0.5210086107254028,1.6476446390151978
104,0.51743126,1.676532921027596,0.520698606967926,1.6270639896392822
105,0.5173559,1.677459144265581,0.5208809971809387,1.7652575969696045
106,0.5174953,1.6774841232579514,0.5210711359977722,1.6104018688201904
107,0.5175677,1.678579065522225,0.520586371421814,1.615366816520691
108,0.5173918,1.6775666176596093,0.5212144255638123,1.5960029363632202
109,0.5174386,1.6777820470714506,0.5211467146873474,1.6867640018463135
110,0.5174703,1.6783085584266049,0.5206300616264343,1.6736325025558472
111,0.5175187,1.6785570208152363,0.5210579633712769,1.65011465549469
112,0.51732934,1.6784398741299205,0.5213369727134705,1.6599160432815552
113,0.51741016,1.679294136258753,0.5215015411376953,1.57883882522583
114,0.51728314,1.6790549032174544,0.5208717584609985,1.5106422901153564
115,0.51728916,1.6793976375337385,0.5207235217094421,1.600106954574585
116,0.5173025,1.6793046305499493,0.5209200978279114,1.6417020559310913
117,0.5173004,1.6803123163733256,0.5211012363433838,1.692773461341858
118,0.5173592,1.6798604870927285,0.5202898979187012,1.7020809650421143
119,0.517192,1.6802222223426302,0.5201238393783569,1.6359915733337402
120,0.5171962,1.680980265975436,0.520243763923645,1.5959455966949463
121,0.51721394,1.6815479637878092,0.5208837389945984,1.7025353908538818
122,0.51720876,1.6816888964901646,0.5202955603599548,1.7216651439666748
123,0.5170859,1.6836858309900684,0.5202301144599915,1.699900507926941
124,0.5170286,1.6818022847029734,0.5213580131530762,1.7431206703186035
125,0.5171469,1.6818564497006756,0.5204075574874878,1.4898782968521118
126,0.5171379,1.6824722189966859,0.5205672383308411,1.7101161479949951
127,0.51704603,1.683484548439559,0.5205685496330261,1.664530873298645
128,0.5170856,1.6823801975942085,0.5206218361854553,1.6437723636627197
129,0.51702076,1.6830034465603323,0.5205061435699463,1.707414984703064
130,0.51708966,1.6845232980908829,0.5204384326934814,1.664626121520996
131,0.5168701,1.6841947820021435,0.5204620361328125,1.637341856956482
132,0.51680934,1.6878112161032013,0.5211784243583679,1.6169071197509766
133,0.517081,1.6829862889675986,0.5209320187568665,1.6319682598114014
134,0.5168179,1.6854350059006649,0.5204492807388306,1.7608720064163208
135,0.51687247,1.6853012992996814,0.5201288461685181,1.60175359249115
136,0.5166414,1.6878384785749083,0.5207160115242004,1.6126453876495361
137,0.5168568,1.6846981154722929,0.521102786064148,1.56234610080719
138,0.51679385,1.686454865280522,0.5209506750106812,1.5995739698410034
139,0.51702523,1.6867243213923113,0.5209659337997437,1.6612547636032104
140,0.51688963,1.6868206482834431,0.52152019739151,1.6750004291534424
141,0.51684856,1.6865059788045906,0.5210222005844116,1.6053601503372192
142,0.5167359,1.6878637568738797,0.520546555519104,1.8914986848831177
143,0.5167045,1.6883423455307758,0.5209197998046875,1.6721460819244385
144,0.5165524,1.6882319688280307,0.5199836492538452,1.6072008609771729
145,0.51659054,1.6883539451212801,0.5204740762710571,1.7007114887237549
146,0.5165354,1.6883562191957164,0.5207311511039734,1.5856989622116089
147,0.5166604,1.6885767257218454,0.5210084915161133,1.6914829015731812
148,0.51673937,1.6887477927257846,0.5211465358734131,1.654815912246704
149,0.516657,1.69020704079227,0.5211740136146545,1.6720181703567505
150,0.5165448,1.6899987463246584,0.5209401845932007,1.6461584568023682
151,0.5165802,1.6908027930553202,0.5214415192604065,1.746462106704712
152,0.51623106,1.6942045585494547,0.5208039283752441,1.8132442235946655
153,0.51645505,1.6921148927519845,0.5208562612533569,1.5856050252914429
154,0.5163709,1.6917568893600279,0.520922064781189,1.7310868501663208
155,0.5163833,1.6929175864113826,0.520900309085846,1.659816861152649
156,0.5164001,1.6930970383702326,0.520871102809906,1.6703722476959229
157,0.5162269,1.6930005803351669,0.520301878452301,1.648499608039856
158,0.5164031,1.6924456827562349,0.5203958749771118,1.6556082963943481
159,0.5161962,1.6934831319710812,0.52060866355896,1.653549075126648
160,0.5161285,1.6940736029739987,0.5207860469818115,1.6379241943359375
161,0.5162266,1.6933537002964543,0.5199658274650574,1.734882116317749
162,0.5162571,1.6934458300947628,0.5207390785217285,1.6858124732971191
163,0.51610595,1.69406201785006,0.520509660243988,1.8010218143463135
164,0.5160119,1.6958068827887092,0.5201094746589661,1.6832531690597534
165,0.5160569,1.6949517575911806,0.5206694602966309,1.6260268688201904
166,0.51616216,1.6966235266040606,0.5201413631439209,1.6207458972930908
167,0.51620454,1.6970098263420383,0.5204721689224243,1.63082754611969
168,0.5160353,1.6976539003396274,0.5197996497154236,1.6414794921875
169,0.51587176,1.6994968234482912,0.5210394859313965,1.7787227630615234
170,0.51584184,1.6975717174956142,0.5203363299369812,1.6862804889678955
171,0.5159737,1.6977992775620607,0.5209764242172241,1.6141520738601685
172,0.5159511,1.697902689748837,0.5207909941673279,1.7037853002548218
173,0.5156134,1.7029180063926668,0.5202601552009583,1.7616205215454102
174,0.5158,1.6981879915503062,0.5206490159034729,1.6381632089614868
175,0.51586384,1.698804210230019,0.5202032327651978,1.6138008832931519
176,0.51562315,1.701149359219983,0.5200582146644592,1.700129747390747
177,0.51554054,1.7024495315820551,0.520575225353241,1.817623257637024
178,0.5156541,1.7016641672673045,0.5199377536773682,1.7197167873382568
179,0.51562274,1.701584494633296,0.5201213955879211,1.6575547456741333
180,0.51571715,1.7013252883150463,0.5201608538627625,1.8387260437011719
181,0.51549745,1.7028516954283688,0.5206577181816101,1.7584627866744995
182,0.5155368,1.7042828253165432,0.5203650593757629,1.7095208168029785
183,0.5154973,1.7028275638030101,0.5195567607879639,1.7098945379257202
184,0.5153143,1.7041660548040212,0.5202303528785706,1.673491358757019
185,0.51531535,1.7057958821505348,0.5204328298568726,1.743037462234497
186,0.5153835,1.7042503987141746,0.5205496549606323,1.6593315601348877
187,0.51505154,1.7063894766681873,0.5197699069976807,1.6436529159545898
188,0.51525694,1.7062564777997464,0.5204384922981262,1.7226983308792114
189,0.51499945,1.7075471137568246,0.5210848450660706,1.5999598503112793
190,0.51526326,1.706097976239103,0.5202475786209106,1.5623341798782349
191,0.51507026,1.706149163250567,0.5199494957923889,1.761489987373352
192,0.5149605,1.7071975097877963,0.5205235481262207,1.7155044078826904
193,0.51520956,1.7079399955709464,0.520471453666687,1.652182698249817
194,0.5149021,1.7114103755180772,0.5200947523117065,1.6784332990646362
195,0.5149657,1.7089795548528448,0.5200523734092712,1.6187613010406494
196,0.5150292,1.708550322039924,0.5202693343162537,1.683603048324585
197,0.51503074,1.7098753518222412,0.5197805762290955,1.593521237373352
198,0.5148839,1.7127124911647904,0.5197628140449524,1.6765635013580322
199,0.5149977,1.7112600669253817,0.5197089910507202,1.7105319499969482
